CountryName,CountryCode,SeriesName,SeriesCode,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4
Peru,PER,"Gross PSD, Financial Public Corp., All maturities, Debt Securities, Market value, National Currency",DP.DOD.DLDS.CR.MV.FC,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Financial Public Corp., All maturities, Debt Securities, Market value, US$",DP.DOD.DLDS.CR.MV.FC.CD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Financial Public Corp., All maturities, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.FC.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Financial Public Corp., All maturities, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.FC,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Financial Public Corp., All maturities, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.FC.CD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.M1.FC.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.M1.FC,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.M1.FC.CD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.L1.FC.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.L1.FC,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.L1.FC.CD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Financial Public Corp., Short-term, Debt securities, Nominal Value, % of GDP",DP.DOD.DSDS.CR.FC.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Financial Public Corp., Short-term, Debt securities, Nominal Value, National Currency",DP.DOD.DSDS.CR.FC,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Financial Public Corp., Short-term, Debt securities, Nominal Value, US$",DP.DOD.DSDS.CR.FC.CD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, General Gov., All maturities, Debt Securities, Market value, % of GDP",DP.DOD.DLDS.CR.MV.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, General Gov., All maturities, Debt Securities, Market value, National Currency",DP.DOD.DLDS.CR.MV.GG,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, General Gov., All maturities, Debt Securities, Market value, US$",DP.DOD.DLDS.CR.MV.GG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, General Gov., All maturities, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.GG.Z1,30.23792968,27.84070134,27.17716347,28.30354533,26.70147288,26.81133572,27.09540799,26.52481778,26.24237505,25.7051788,25.85444859,25.75890738
Peru,PER,"Gross PSD, General Gov., All maturities, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.GG,2.2009E+11,2.24644E+11,2.30963E+11,2.48585E+11,2.4054E+11,2.46489E+11,2.52409E+11,2.50316E+11,2.51357E+11,2.49891E+11,2.54921E+11,2.57447E+11
Peru,PER,"Gross PSD, General Gov., All maturities, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.GG.CD,58581260227,58228199063,55869187552,62348798847,65045957650,64441693773,63403526937,65630911615,66814747080,66424997163,67762021822,69411331023
Peru,PER,"Gross PSD, General Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.M1.GG.Z1,30.23574598,27.83867915,27.17506551,28.30158745,26.69970512,26.78064805,27.01921112,26.45289271,26.17242315,25.66454253,25.74159189,25.48524257
Peru,PER,"Gross PSD, General Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.M1.GG,2.20074E+11,2.24628E+11,2.30945E+11,2.48567E+11,2.40524E+11,2.46207E+11,2.517E+11,2.49638E+11,2.50687E+11,2.49496E+11,2.53808E+11,2.54711E+11
Peru,PER,"Gross PSD, General Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.M1.GG.CD,58577029662,58223969683,55864874688,62344485893,65041651319,64367935232,63225225508,65452945909,66636645118,66319988586,67466235265,68673899158
Peru,PER,"Gross PSD, General Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.L1.GG.Z1,0.002183693,0.002022197,0.002097962,0.001957887,0.001767756,0.030687663,0.076196865,0.07192507,0.0699519,0.040636272,0.112856703,0.273664816
Peru,PER,"Gross PSD, General Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.L1.GG,15894229.63,16316948.5,17829382.64,17195745.6,15924813.46,282126419.4,709817989.8,678761203.1,670019581.7,395042264.5,1112749031,2735134792
Peru,PER,"Gross PSD, General Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.L1.GG.CD,4230564.176,4229380.122,4312864.692,4312953.499,4306331.385,73758541.03,178301429.2,177965706.1,178101962.2,105008576.4,295786557.5,737431865.5
Peru,PER,"Gross PSD, General Gov., Short-term, Debt securities, Nominal Value, % of GDP",DP.DOD.DSDS.CR.GG.Z1,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PER,"Gross PSD, General Gov., Short-term, Debt securities, Nominal Value, National Currency",DP.DOD.DSDS.CR.GG,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PER,"Gross PSD, General Gov., Short-term, Debt securities, Nominal Value, US$",DP.DOD.DSDS.CR.GG.CD,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PER,"Gross PSD, General Gov.-D1, All maturities, Debt securities + loans, Nominal Value, % of GDP",DP.DOD.DLD1.CR.GG.Z1,34.07027409,31.52036657,32.02394153,32.78922073,30.77041452,30.96580454,31.5494535,30.85289615,30.48742425,30.03018022,30.34076713,30.19774317
Peru,PER,"Gross PSD, General Gov.-D1, All maturities, Debt securities + loans, Nominal Value, US$",DP.DOD.DLD1.CR.GG.CD,66005828232,65924135901,65832904062,72230121824,74958077752,74427060066,73826038195,76339966467,77622910898,77601274491,79520231010,81372455592
Peru,PER,"Gross PSD, General Gov.-D2A, All maturities, D1+ currency and deposits, Maastricht debt, % of GDP",DP.DOD.DLD2A.CR.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, General Gov.-D2A, All maturities, D1+ currency and deposits, Maastricht debt, US$",DP.DOD.DLD2A.CR.GG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Nonfinancial Public Corp., All maturities, Debt Securities, Market value, % of GDP",DP.DOD.DLDS.CR.MV.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Nonfinancial Public Corp., All maturities, Debt Securities, Market value, National Currency",DP.DOD.DLDS.CR.MV.NF,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Nonfinancial Public Corp., All maturities, Debt Securities, Market value, US$",DP.DOD.DLDS.CR.MV.NF.CD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Nonfinancial Public Corp., All maturities, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.NF.Z1,1.549748578,1.435136301,1.457916345,1.362889554,1.232170985,1.24979877,1.281723736,1.211182296,1.177663236,1.120206719,1.153162729,1.11361583
Peru,PER,"Gross PSD, Nonfinancial Public Corp., All maturities, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.NF,11280000000,11580000000,12390000000,11970000000,11100000000,11490000000,11940000000,11430000000,11280000000,10890000000,11370000000,11130000000
Peru,PER,"Gross PSD, Nonfinancial Public Corp., All maturities, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.NF.CD,3002395524,3001555211,2997097242,3002257336,3001622499,3003921569,2999246420,2996853697,2998405104,2894736842,3022328545,3000808840
Peru,PER,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.M1.NF.Z1,1.549748578,1.435136301,1.457916345,1.362889554,1.232170985,1.24979877,1.281723736,1.211182296,1.177663236,1.120206719,1.153162729,1.11361583
Peru,PER,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.M1.NF,11280000000,11580000000,12390000000,11970000000,11100000000,11490000000,11940000000,11430000000,11280000000,10890000000,11370000000,11130000000
Peru,PER,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.M1.NF.CD,3002395524,3001555211,2997097242,3002257336,3001622499,3003921569,2999246420,2996853697,2998405104,2894736842,3022328545,3000808840
Peru,PER,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.L1.NF.Z1,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PER,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.L1.NF,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PER,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.L1.NF.CD,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PER,"Gross PSD, Nonfinancial Public Corp., Short-term, Debt securities, Nominal Value, % of GDP",DP.DOD.DSDS.CR.NF.Z1,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PER,"Gross PSD, Nonfinancial Public Corp., Short-term, Debt securities, Nominal Value, National Currency",DP.DOD.DSDS.CR.NF,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PER,"Gross PSD, Nonfinancial Public Corp., Short-term, Debt securities, Nominal Value, US$",DP.DOD.DSDS.CR.NF.CD,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PER,"Gross PSD, Public Sector, All maturities, Debt Securities, Market value, National Currency",DP.DOD.DLDS.CR.MV.PS,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Public Sector, All maturities, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.PS,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Public Sector, Long-term, With payment due in more than one year, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.M1.PS,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Public Sector, Long-term, With payment due in one year or less, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.L1.PS,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Public Sector, Short-term, Debt securities, Nominal Value, National Currency",DP.DOD.DSDS.CR.PS,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Total, All maturities, Debt Securities, Market value, US$",DP.DOD.DLDS.CR.MV.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.M1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.L1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",DP.DOD.DSDS.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Budgetary Central Gov., All maturities, All instruments, External creditors, Nominal Value, % of GDP",DP.DOD.DECX.CR.BC.Z1,15.96435157,14.98012478,16.21734919,17.44424803,15.69709855,15.85136559,16.38094998,15.75038413,15.33823298,14.215109,14.67641309,14.34875842
Peru,PER,"Gross PSD, Budgetary Central Gov., All maturities, All instruments, External creditors, Nominal Value, National Currency",DP.DOD.DECX.CR.BC,1.16198E+11,1.20873E+11,1.37822E+11,1.5321E+11,1.41407E+11,1.45729E+11,1.52598E+11,1.48637E+11,1.46914E+11,1.38191E+11,1.44707E+11,1.43408E+11
Peru,PER,"Gross PSD, Budgetary Central Gov., All maturities, All instruments, External creditors, Nominal Value, US$",DP.DOD.DECX.CR.BC.CD,30928434704,31330593186,33338656720,38427267640,38238819711,38099140518,38331587546,38971504999,39052111525,36733398439,38465466417,38664932689
Peru,PER,"Gross PSD, Central Gov., All maturities, All instruments, External creditors, Nominal Value, % of GDP",DP.DOD.DECX.CR.CG.Z1,15.96435157,14.98012478,16.21734919,17.44424803,15.69709855,15.85136559,16.38094998,15.75038413,15.33823298,14.215109,14.67641309,14.34875842
Peru,PER,"Gross PSD, Central Gov., All maturities, All instruments, External creditors, Nominal Value, National Currency",DP.DOD.DECX.CR.CG,1.16198E+11,1.20873E+11,1.37822E+11,1.5321E+11,1.41407E+11,1.45729E+11,1.52598E+11,1.48637E+11,1.46914E+11,1.38191E+11,1.44707E+11,1.43408E+11
Peru,PER,"Gross PSD, Central Gov., All maturities, All instruments, External creditors, Nominal Value, US$",DP.DOD.DECX.CR.CG.CD,30928434704,31330593186,33338656720,38427267640,38238819711,38099140518,38331587546,38971504999,39052111525,36733398439,38465466417,38664932689
Peru,PER,"Gross PSD, Financial Public Corp., All maturities, All instruments, External creditors, Nominal Value, % of GDP",DP.DOD.DECX.CR.FC.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Financial Public Corp., All maturities, All instruments, External creditors, Nominal Value, National Currency",DP.DOD.DECX.CR.FC,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Financial Public Corp., All maturities, All instruments, External creditors, Nominal Value, US$",DP.DOD.DECX.CR.FC.CD,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, General Gov., All maturities, All instruments, External creditors, Nominal Value, % of GDP",DP.DOD.DECX.CR.GG.Z1,15.97478391,14.98949054,16.22631569,17.45239778,15.70400354,15.85819612,16.38747329,15.75642511,15.34366418,14.22020025,14.68122073,14.35336224
Peru,PER,"Gross PSD, General Gov., All maturities, All instruments, External creditors, Nominal Value, National Currency",DP.DOD.DECX.CR.GG,1.16274E+11,1.20949E+11,1.37898E+11,1.53281E+11,1.41469E+11,1.45792E+11,1.52659E+11,1.48694E+11,1.46966E+11,1.38241E+11,1.44754E+11,1.43454E+11
Peru,PER,"Gross PSD, General Gov., All maturities, All instruments, External creditors, Nominal Value, US$",DP.DOD.DECX.CR.GG.CD,30948645726,31350181466,33357089510,38445220410,38255640588,38115557875,38346852147,38986452324,39065939700,36746554794,38478066787,38677338397
Peru,PER,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, External creditors, Nominal Value, % of GDP",DP.DOD.DECX.CR.NF.Z1,2.216613593,2.052683046,2.085265463,1.953475027,1.766111746,1.761290489,1.806281043,1.677711773,1.631281668,1.524725812,1.569582603,1.488945609
Peru,PER,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, External creditors, Nominal Value, National Currency",DP.DOD.DECX.CR.NF,16133843695,16562935283,17721482569,17157000000,15910000000,16192388889,16826555556,15832666667,15624888889,14822500000,15475833333,14881222222
Peru,PER,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, External creditors, Nominal Value, US$",DP.DOD.DECX.CR.NF.CD,4294342208,4293140303,4286764047,4303235515,4302325581,4233304285,4226715789,4151197343,4153346329,3940058480,4113724964,4012192560
Peru,PER,"Gross PSD, Public Sector, All maturities, All instruments, External creditors, Nominal Value, National Currency",DP.DOD.DECX.CR.PS,..,..,..,..,..,..,..,..,..,..,..,..
Peru,PER,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",DP.DOD.DECX.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Budgetary Central Gov., All maturities, Debt Securities, Market value, National Currency",DP.DOD.DLDS.CR.MV.BC,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Budgetary Central Gov., All maturities, Debt Securities, Market value, US$",DP.DOD.DLDS.CR.MV.BC.CD,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Budgetary Central Gov., All maturities, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.BC.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Budgetary Central Gov., All maturities, Debt Securities, Market value, % of GDP",DP.DOD.DLDS.CR.MV.BC.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Budgetary Central Gov., All maturities, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.BC,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Budgetary Central Gov., All maturities, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.BC.CD,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Central Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.L1.CG.Z1,0.173559481,0.239226458,0.155667854,0.243589544,0.354459969,0.274038903,0.224957099,0.140683593,0.15359215,0.232001983,0.238810655,0.358602017
Philippines,PHL,"Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.M1.BC.CD,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.L1.BC.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.M1.BC.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.M1.BC,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.L1.BC,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.L1.BC.CD,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Budgetary Central Gov., Short-term, Debt securities, Nominal Value, % of GDP",DP.DOD.DSDS.CR.BC.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Budgetary Central Gov., Short-term, Debt securities, Nominal Value, National Currency",DP.DOD.DSDS.CR.BC,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Budgetary Central Gov., Short-term, Debt securities, Nominal Value, US$",DP.DOD.DSDS.CR.BC.CD,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Central Gov., All maturities, Debt Securities, Market value, % of GDP",DP.DOD.DLDS.CR.MV.CG.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Central Gov., All maturities, Debt Securities, Market value, National Currency",DP.DOD.DLDS.CR.MV.CG,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Central Gov., All maturities, Debt Securities, Market value, US$",DP.DOD.DLDS.CR.MV.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Central Gov., All maturities, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.CG.Z1,6.112982152,6.569358116,7.148659297,6.510994681,6.919545416,6.921143026,6.771021016,6.666728943,7.675756051,7.480112164,7.32370353,7.473769845
Philippines,PHL,"Gross PSD, Central Gov., All maturities, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.CG,1.09279E+12,1.21573E+12,1.35146E+12,1.26382E+12,1.38151E+12,1.42544E+12,1.43825E+12,1.46857E+12,1.74357E+12,1.73588E+12,1.73718E+12,1.81752E+12
Philippines,PHL,"Gross PSD, Central Gov., All maturities, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.CG.CD,22547507672,25043946824,26520571775,24891166280,26587967327,25907215769,24414416649,26168308521,32033781784,31355127436,30497656607,32708568854
Philippines,PHL,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.M1.CG.Z1,5.939422671,6.330131658,6.992991443,6.267405137,6.565085447,6.647104123,6.546063917,6.52604535,7.46021604,7.24219808,7.057539669,7.072567183
Philippines,PHL,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.M1.CG,1.06176E+12,1.17146E+12,1.32203E+12,1.21654E+12,1.31074E+12,1.369E+12,1.39047E+12,1.43758E+12,1.69461E+12,1.68067E+12,1.67404E+12,1.71995E+12
Philippines,PHL,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.M1.CG.CD,21907339970,24131958989,25943064817,23959937161,25225974665,24881433616,23603283981,25616095930,31134253234,30357839395,29389286502,30952726062
Philippines,PHL,"Gross PSD, Central Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.L1.CG,31026369500,44271537800,29429177100,47282227300,70769138700,56439559800,47783825500,30990170600,34888831400,53839864400,56645714500,87207031000
Philippines,PHL,"Gross PSD, Central Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.L1.CG.CD,640167702.4,911987834.8,577506958.5,931229119.2,1361992662,1025782152,811132668.5,552212590.9,640997104.5,972505701.9,994464799.8,1569403261
Philippines,PHL,"Gross PSD, Central Gov., Short-term, Debt securities, Nominal Value, % of GDP",DP.DOD.DSDS.CR.CG.Z1,..,..,..,..,..,..,..,..,0.061947862,0.005912101,0.027353206,0.042600645
Philippines,PHL,"Gross PSD, Central Gov., Short-term, Debt securities, Nominal Value, National Currency",DP.DOD.DSDS.CR.CG,..,..,..,..,..,..,..,..,14071608000,1372000000,6488160700,10359885400
Philippines,PHL,"Gross PSD, Central Gov., Short-term, Debt securities, Nominal Value, US$",DP.DOD.DSDS.CR.CG.CD,..,..,..,..,..,..,..,..,258531444.6,24782339.96,113905305.8,186439530.7
Philippines,PHL,"Gross PSD, Central Gov.-D1, All maturities, Debt securities + loans, Nominal Value, % of GDP",DP.DOD.DLD1.CR.CG.Z1,13.78147843,14.23713766,15.33400932,14.49717812,15.30926394,15.41329797,15.75310273,15.2371133,16.31068982,16.15337786,16.13175622,16.22388606
Philippines,PHL,"Gross PSD, Central Gov.-D1, All maturities, Debt securities + loans, Nominal Value, US$",DP.DOD.DLD1.CR.CG.CD,50832471417,54275335910,56887127779,55421896171,58824992812,57695041815,56801302579,59808863555,68070568537,67711714766,67176498842,71003001868
Philippines,PHL,"Gross PSD, Central Gov.-D2A, All maturities, D1+ currency and deposits, Maastricht debt, % of GDP",DP.DOD.DLD2A.CR.CG.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Central Gov.-D2A, All maturities, D1+ currency and deposits, Maastricht debt, US$",DP.DOD.DLD2A.CR.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Financial Public Corp., All maturities, Debt Securities, Market value, % of GDP",DP.DOD.DLDS.CR.MV.FC.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Financial Public Corp., All maturities, Debt Securities, Market value, National Currency",DP.DOD.DLDS.CR.MV.FC,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Financial Public Corp., All maturities, Debt Securities, Market value, US$",DP.DOD.DLDS.CR.MV.FC.CD,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Financial Public Corp., All maturities, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.FC.Z1,0.108732823,0.104233301,0.107214639,0.09700849,0.093493875,0.095454449,0.099085576,0.091041253,0.080810203,0.078694367,0.078987042,0.075157059
Philippines,PHL,"Gross PSD, Financial Public Corp., All maturities, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.FC,19437628600,19289540900,20269044200,18829944100,18666370200,19659278400,21047070300,20054818700,18356234700,18262318300,18735669100,18277153200
Philippines,PHL,"Gross PSD, Financial Public Corp., All maturities, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.FC.CD,401056979.7,397361996.3,397752000.6,370858000.2,359245000,357304999.9,357275000.8,357355999.6,337251000.4,329870977.1,328920971.1,328920999.9
Philippines,PHL,"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.M1.FC.Z1,0.108732823,0.104233301,0.107214639,0.09700849,0.093493875,0.095454449,0.099085576,0.091041253,0.080810203,0.078694367,0.078987042,0.075157059
Philippines,PHL,"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.M1.FC,19437628600,19289540900,20269044200,18829944100,18666370200,19659278400,21047070300,20054818700,18356234700,18262318300,18735669100,18277153200
Philippines,PHL,"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.M1.FC.CD,401056979.7,397361996.3,397752000.6,370858000.2,359245000,357304999.9,357275000.8,357355999.6,337251000.4,329870977.1,328920971.1,328920999.9
Philippines,PHL,"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.L1.FC.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.L1.FC,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.L1.FC.CD,..,..,..,..,..,..,..,..,..,..,..,..
